Scylla requestN, Scylla Time [ns],Scylla Failed
31039,28916000,false
31040,29918100,false
31041,31916700,false
31042,31916700,false
31043,31916700,false
31044,32916500,false
31045,32916500,false
31046,33920800,false
31047,34917400,false
31048,35917100,false
31049,36920800,false
31050,36920800,false
31051,37916400,false
31052,37916400,false
31053,38918700,false
31054,38918700,false
31055,39918600,false
31056,39918600,false
31057,39918600,false
31058,39918600,false
31059,40916400,false
31060,40916400,false
31061,40916400,false
31062,41917500,false
31063,41917500,false
31064,42916600,false
31065,42916600,false
31066,43920100,false
31067,43920100,false
31068,44916100,false
31069,44916100,false
31070,44916100,false
31071,45916900,false
31072,46916300,false
31073,46916300,false
31074,47917500,false
31075,47917500,false
31076,47917500,false
31077,48917900,false
31078,48917900,false
31079,48917900,false
31080,49918000,false
31081,50917600,false
31082,50917600,false
31083,51916500,false
31084,51916500,false
31085,51916500,false
31086,52916500,false
31087,52916500,false
31088,52916500,false
31089,53922100,false
31090,53922100,false
31091,53922100,false
31092,54917700,false
31093,55923000,false
31094,56920100,false
31095,56920100,false
31096,57918400,false
31097,58919300,false
31098,58919300,false
31099,59917800,false
31100,59917800,false
31101,53032200,false
31102,54703900,false
31103,54033500,false
31104,53357000,false
31105,52685200,false
31106,53393800,false
31107,53688300,false
31108,52942000,false
31109,55231800,false
31110,55899600,false
31111,53634500,false
31112,53793700,false
31113,53793700,false
31114,54317600,false
31115,56702300,false
31116,50183500,false
31117,50768700,false
31118,50768700,false
31119,50967500,false
31120,50089600,false
31121,50647100,false
31122,49328300,false
31123,48781800,false
31124,49508800,false
31125,49256000,false
31126,48679100,false
31127,48152300,false
31128,47151800,false
31129,48147900,false
31130,48147900,false
31131,49148400,false
31132,48153600,false
31133,47152100,false
31134,48153600,false
31135,46154400,false
31136,46154400,false
31137,47152500,false
31138,49158700,false
31139,47156700,false
31140,3003000,false
31141,45158100,false
31142,45155200,false
31143,3001300,false
31144,47153000,false
31145,47153000,false
31146,46153200,false
31147,45148900,false
31148,44152300,false
31149,43146800,false
31150,43146800,false
31151,44150500,false
31152,43155900,false
31153,43155900,false
31154,42150500,false
31155,43150400,false
31156,43150400,false
31157,43150800,false
31158,43150800,false
31159,43150800,false
31160,43160400,false
31161,42159300,false
31162,43160400,false
31163,44159000,false
31164,43157900,false
31165,41155300,false
31166,43156800,false
31167,43156800,false
31168,42153300,false
31169,42157300,false
31170,42157300,false
31171,42157300,false
31172,42153300,false
31173,41153900,false
31174,40152700,false
31175,42158200,false
31176,41157000,false
31177,40156600,false
31178,41157000,false
31179,41151500,false
31180,41151500,false
31181,41152900,false
31182,41153000,false
31183,41153000,false
31184,40154100,false
31185,40154100,false
31186,41154400,false
31187,40154400,false
31188,40154400,false
31189,40154400,false
31190,39157400,false
31191,40153000,false
31192,40153000,false
31193,41152200,false
31194,38154200,false
31195,40147300,false
31196,39150200,false
31197,37151000,false
31198,38151900,false
31199,37151000,false
31200,37153900,false
31201,37153900,false
31202,35152200,false
31203,37152700,false
31204,36151400,false
31205,36157500,false
31206,37156400,false
31207,33397900,false
31208,36149500,false
31209,38150900,false
31210,38148200,false
31211,35392800,false
31212,36629400,false
31213,37312500,false
31214,36629400,false
31215,35391600,false
31216,36629400,false
31217,36390900,false
31218,34749300,false
31219,35276000,false
31220,35276000,false
31221,35994000,false
31222,36523100,false
31223,36523100,false
31224,34994200,false
31225,35994000,false
31226,34994200,false
31227,35995600,false
31228,36997900,false
31229,37997700,false
31230,36001800,false
31231,36001800,false
31232,36997200,false
31233,35996700,false
31234,35996700,false
31235,82153200,false
31236,34990800,false
31237,35998800,false
31238,37000000,false
31239,34995600,false
31240,34995600,false
31241,35996200,false
31242,34999300,false
31243,34001300,false
31244,35001200,false
31245,35001200,false
31246,35999200,false
31247,36003700,false
31248,35005800,false
31249,35005800,false
31250,36999800,false
31251,36001900,false
31252,34997200,false
31253,35999600,false
31254,35002800,false
31255,35002800,false
31256,35003500,false
31257,35003500,false
31258,36003800,false
31259,33996100,false
31260,36001800,false
31261,34994400,false
31262,33995800,false
31263,35994800,false
31264,34996200,false
31265,34996200,false
31266,35994200,false
31267,33996200,false
31268,35996500,false
31269,34996500,false
31270,35996500,false
31271,37000500,false
31272,36003700,false
31273,36003700,false
31274,36003700,false
31275,34999400,false
31276,34999400,false
31277,35998100,false
31278,35998100,false
31279,36003900,false
31280,34998200,false
31281,34998200,false
31282,36999400,false
31283,35997900,false
31284,35009600,false
31285,35009600,false
31286,35009600,false
31287,36999200,false
31288,34994700,false
31289,37997600,false
31290,36997300,false
31291,35993100,false
31292,36993900,false
31293,34998700,false
31294,35994700,false
31295,34998700,false
31296,34996700,false
31297,36994100,false
31298,37002500,false
31299,32998700,false
31300,37002500,false
31301,36999700,false
31302,38001100,false
31303,33997300,false
31304,36000500,false
31305,33011300,false
31306,36005100,false
31307,34011700,false
31308,32004500,false
31309,34006500,false
31310,32004500,false
31311,32997600,false
31312,31998300,false
31313,32997600,false
31314,39999700,false
31315,40998900,false
31316,33999400,false
31317,33999400,false
31318,32000300,false
31319,32000300,false
31320,39005100,false
31321,35003400,false
31322,33004300,false
31323,36997800,false
31324,33999400,false
31325,33999400,false
31326,32998000,false
31327,35000300,false
31328,32996600,false
31329,32001200,false
31330,33999200,false
31331,33999200,false
31332,33999200,false
31333,33003800,false
31334,32003100,false
31335,34001300,false
31336,31999400,false
31337,30998800,false
31338,31999400,false
31339,34005500,false
31340,33004300,false
31341,32998200,false
31342,35000000,false
31343,31998300,false
31344,30995800,false
31345,31998300,false
31346,32998200,false
31347,31996400,false
31348,31000300,false
31349,31996400,false
31350,30998700,false
31351,32001100,false
31352,33999700,false
31353,30998700,false
31354,31998000,false
31355,33000400,false
31356,30997000,false
31357,30997000,false
31358,31997500,false
31359,31997500,false
31360,30999200,false
31361,32004700,false
31362,33001200,false
31363,32000800,false
31364,33001000,false
31365,32003000,false
31366,32999100,false
31367,32999100,false
31368,33000900,false
31369,31999600,false
31370,31999600,false
31371,32996800,false
31372,32996800,false
31373,34000000,false
31374,34997600,false
31375,37001600,false
31376,38002900,false
31377,35000200,false
31378,35000200,false
31379,34004400,false
31380,34004400,false
31381,34999900,false
31382,35007500,false
31383,33995800,false
31384,35007500,false
31385,34988200,false
31386,34988200,false
31387,35004100,false
31388,35004100,false
31389,35012500,false
31390,35012500,false
31391,35012500,false
31392,35005600,false
31393,36002600,false
31394,36002600,false
31395,36002600,false
31396,36000800,false
31397,34996400,false
31398,37002700,false
31399,34999700,false
31400,35998300,false
31401,36000800,false
31402,36000800,false
31403,37996500,false
31404,35989000,false
31405,35989000,false
31406,37998900,false
31407,35994800,false
31408,36990000,false
31409,35001700,false
31410,36993100,false
31411,36000000,false
31412,36993100,false
31413,36999100,false
31414,34998000,false
31415,35997100,false
31416,33994000,false
31417,35998900,false
31418,36998000,false
31419,35998900,false
31420,37004400,false
31421,36000400,false
31422,33995000,false
31423,33995000,false
31424,30998100,false
31425,35998500,false
31426,31997200,false
31427,36997600,false
31428,33996600,false
31429,36997600,false
31430,33000400,false
31431,33994900,false
31432,34999800,false
31433,36995500,false
31434,37998100,false
31435,32998000,false
31436,33998600,false
31437,37995500,false
31438,34998600,false
31439,36998000,false
31440,38998100,false
31441,41004100,false
31442,41999200,false
31443,35003100,false
31444,36003700,false
31445,40999800,false
31446,33999600,false
31447,34998900,false
31448,38995200,false
31449,40000100,false
31450,35999300,false
31451,41996100,false
31452,36997800,false
31453,34998000,false
31454,36999400,false
31455,36999400,false
31456,36998700,false
31457,39999300,false
31458,39999800,false
31459,39000500,false
31460,34997800,false
31461,31996900,false
31462,35001000,false
31463,37993800,false
31464,35997100,false
31465,34000300,false
31466,30001000,false
31467,33003100,false
31468,38001400,false
31469,35998600,false
31470,37000700,false
31471,33994100,false
31472,41997600,false
31473,39995600,false
31474,36002100,false
31475,30996500,false
31476,31999600,false
31477,30996500,false
31478,34997100,false
31479,32995400,false
31480,33995800,false
31481,32995400,false
31482,34996100,false
31483,35996500,false
31484,36997800,false
31485,34001300,false
31486,32996100,false
31487,31989300,false
31488,34001300,false
31489,33995600,false
31490,31994900,false
31491,32000400,false
31492,33991300,false
31493,33991300,false
31494,32003100,false
31495,31001200,false
31496,33999600,false
31497,33999600,false
31498,32000100,false
31499,32999000,false
31500,31997900,false
31501,34000900,false
31502,31997900,false
31503,32005500,false
31504,32005500,false
31505,32005500,false
31506,32003600,false
31507,32003600,false
31508,33003900,false
31509,32005600,false
31510,33002300,false
31511,34000000,false
31512,34998300,false
31513,34001400,false
31514,35004700,false
31515,35004700,false
31516,35004700,false
31517,35002600,false
31518,35002600,false
31519,36009300,false
31520,35996800,false
31521,35996800,false
31522,35003600,false
31523,36007000,false
31524,36007000,false
31525,36003700,false
31526,37526200,false
31527,39333600,false
31528,40332700,false
31529,40854400,false
31530,40854400,false
31531,41857600,false
31532,41858200,false
31533,41857700,false
31534,41857700,false
31535,42861000,false
31536,43858400,false
31537,43860500,false
31538,43860500,false
31539,44857300,false
31540,43852200,false
31541,43852200,false
31542,44854500,false
31543,45859600,false
31544,45857400,false
31545,44860800,false
31546,45854700,false
31547,44854300,false
31548,43855800,false
31549,43855800,false
31550,45854400,false
31551,48854200,false
31552,47856700,false
31553,46855800,false
31554,45856000,false
31555,48855200,false
31556,49857300,false
31557,46858100,false
31558,45856800,false
31559,46855200,false
31560,46855200,false
31561,46855200,false
31562,47859300,false
31563,47849600,false
31564,48853700,false
31565,48853700,false
31566,48855600,false
31567,48855600,false
31568,49852100,false
31569,49855500,false
31570,49855500,false
31571,48856900,false
31572,49858800,false
31573,49858800,false
31574,48854000,false
31575,49852000,false
31576,49852000,false
31577,48856200,false
31578,50852800,false
31579,49857000,false
31580,50857000,false
31581,48856300,false
31582,50857100,false
31583,49859500,false
31584,48858800,false
31585,50856900,false
31586,49856200,false
31587,49856200,false
31588,50855900,false
31589,49856400,false
31590,48853900,false
31591,49852600,false
31592,50855100,false
31593,48852300,false
31594,48853100,false
31595,49852000,false
31596,50852300,false
31597,49853200,false
31598,48854300,false
31599,49853200,false
31600,49861800,false
31601,48857100,false
31602,49861800,false
31603,49861800,false
31604,49851300,false
31605,50849900,false
31606,49850800,false
31607,49850800,false
31608,47853800,false
31609,49851300,false
31610,49851300,false
31611,47856900,false
31612,48856700,false
31613,47856200,false
31614,46852900,false
31615,47852500,false
31616,47852500,false
31617,46853700,false
31618,46853700,false
31619,46846500,false
31620,45853500,false
31621,45853500,false
31622,45855400,false
31623,46858800,false
31624,43337100,false
31625,46852900,false
31626,46855500,false
31627,43525600,false
31628,43525600,false
31629,41001600,false
31630,41999300,false
31631,41999300,false
31632,40995500,false
31633,40997400,false
31634,39994100,false
31635,40997400,false
31636,38996700,false
31637,38996600,false
31638,37999800,false
31639,37999800,false
31640,39001700,false
31641,39998500,false
31642,38997200,false
31643,37994300,false
31644,38997200,false
31645,38003900,false
31646,38003900,false
31647,38003900,false
31648,38998200,false
31649,39992100,false
31650,35998700,false
31651,36001200,false
31652,36001200,false
31653,36001200,false
31654,37011800,false
31655,36009700,false
31656,36009700,false
31657,39000500,false
31658,36997000,false
31659,35998600,false
31660,34998800,false
31661,37002200,false
31662,37002200,false
31663,34004400,false
31664,35004800,false
31665,33998800,false
31666,35004800,false
31667,34996900,false
31668,33001400,false
31669,34000400,false
31670,33999500,false
31671,33999500,false
31672,33996800,false
31673,33996800,false
31674,33996800,false
31675,34001800,false
31676,34001800,false
31677,2002200,false
31678,34003100,false
31679,34003100,false
31680,33003100,false
31681,33000500,false
31682,34003700,false
31683,32003100,false
31684,4009600,false
31685,33007000,false
31686,34004400,false
31687,34004400,false
31688,33997700,false
31689,32998000,false
31690,32998000,false
31691,34001000,false
31692,33002300,false
31693,33002300,false
31694,32002600,false
31695,33003900,false
31696,34003600,false
31697,32003800,false
31698,33003900,false
31699,32999500,false
31700,31992000,false
31701,32999500,false
31702,32992100,false
31703,32992100,false
31704,30999300,false
31705,32005600,false
31706,33998400,false
31707,33006100,false
31708,34004700,false
31709,32005300,false
31710,33006100,false
31711,32997400,false
31712,32997400,false
31713,30998000,false
31714,31997600,false
31715,31999000,false
31716,32998600,false
31717,32998600,false
31718,31999000,false
31719,32998800,false
31720,31999300,false
31721,30994000,false
31722,30994000,false
31723,33000100,false
31724,31994800,false
31725,29998900,false
31726,34004700,false
31727,32001900,false
31728,31003500,false
31729,31003500,false
31730,32000300,false
31731,31002600,false
31732,30003000,false
31733,31007300,false
31734,32006900,false
31735,32003400,false
31736,33003000,false
31737,31001400,false
31738,32003400,false
31739,31999400,false
31740,33003500,false
31741,32001600,false
31742,33002200,false
31743,32999500,false
31744,32999500,false
31745,32999500,false
31746,32996800,false
31747,32996800,false
31748,33996000,false
31749,33001700,false
31750,33001700,false
31751,32997600,false
31752,34001500,false
31753,32997600,false
31754,32997600,false
31755,32986300,false
31756,31999000,false
31757,33994300,false
31758,33007000,false
31759,33994300,false
31760,33007000,false
31761,32997300,false
31762,32997300,false
31763,32997300,false
31764,34997300,false
31765,33996900,false
31766,33996900,false
31767,33996900,false
31768,32998800,false
31769,33998000,false
31770,64999500,false
31771,33998000,false
31772,33005900,false
31773,34005100,false
31774,33005900,false
31775,33000000,false
31776,3001500,false
31777,33000000,false
31778,31997900,false
31779,32995400,false
31780,32995400,false
31781,10003700,false
31782,32998300,false
31783,32998300,false
31784,33994000,false
31785,32990100,false
31786,32990100,false
31787,3000800,false
31788,33991700,false
31789,34007500,false
31790,34998200,false
31791,33004500,false
31792,33996800,false
31793,34999800,false
31794,33996800,false
31795,33996000,false
31796,33000300,false
31797,33996000,false
31798,33996000,false
31799,34001900,false
31800,33001800,false
31801,34001900,false
31802,34003800,false
31803,34003800,false
31804,37000900,false
31805,39003000,false
31806,32996100,false
31807,32996100,false
31808,33993300,false
31809,34993800,false
31810,37995900,false
31811,35995500,false
31812,34002900,false
31813,35000300,false
31814,35992400,false
31815,35000300,false
31816,36000100,false
31817,34999100,false
31818,34999100,false
31819,34999100,false
31820,36000900,false
31821,35001100,false
31822,35001100,false
31823,36005300,false
31824,36005300,false
31825,35004500,false
31826,36001500,false
31827,34996900,false
31828,36001500,false
31829,35004300,false
31830,36001100,false
31831,36996200,false
31832,36996200,false
31833,35999400,false
31834,35995600,false
31835,36999900,false
31836,35995600,false
31837,34999500,false
31838,35997500,false
31839,35997500,false
31840,35997500,false
31841,36005900,false
31842,35001800,false
31843,33006100,false
31844,33006100,false
31845,34001300,false
31846,34996400,false
31847,35997000,false
31848,33000500,false
31849,33998700,false
31850,32999500,false
31851,32999500,false
31852,31999700,false
31853,33001000,false
31854,33001000,false
31855,32001700,false
31856,30993700,false
31857,31000000,false
31858,33004400,false
31859,34012400,false
31860,37148200,false
31861,61900000,false
31862,35205600,false
31863,32211700,false
31864,32211700,false
31865,31725300,false
31866,34754200,false
31867,35748100,false
31868,35271800,false
31869,33271800,false
31870,30861700,false
31871,32864000,false
31872,32382600,false
31873,31985000,false
31874,33513700,false
31875,32888600,false
31876,35890100,false
31877,34414700,false
31878,35824500,false
31879,33354700,false
31880,34882600,false
31881,33426600,false
31882,34063900,false
31883,33068200,false
31884,34571000,false
31885,33605400,false
31886,33124800,false
31887,34172500,false
31888,33723100,false
31889,32716600,false
31890,33239900,false
31891,33239900,false
31892,32247600,false
31893,33298600,false
31894,32493900,false
31895,32493900,false
31896,34084500,false
31897,33084000,false
31898,33760800,false
31899,33357600,false
31900,33357600,false
31901,33885500,false
31902,32912500,false
31903,33418800,false
31904,32670800,false
31905,34195500,false
31906,33218300,false
31907,33760900,false
31908,32763700,false
31909,33282800,false
31910,33282800,false
31911,31804400,false
31912,31840000,false
31913,32837400,false
31914,32361600,false
31915,33359000,false
31916,32083100,false
31917,32083100,false
31918,32613400,false
31919,32613400,false
31920,31611600,false
31921,32167100,false
31922,32167100,false
31923,31698900,false
31924,31698900,false
31925,32239400,false
31926,31242400,false
31927,31242400,false
31928,31775200,false
31929,30771000,false
31930,31305800,false
31931,30310700,false
31932,30310700,false
31933,29828900,false
31934,29828900,false
31935,30369400,false
31936,29371400,false
31937,29371400,false
31938,30909800,false
31939,29911800,false
31940,29440700,false
31941,29440700,false
31942,28985600,false
31943,28985600,false
31944,30516200,false
31945,29521000,false
31946,28522800,false
31947,29057000,false
31948,29057000,false
31949,29597000,false
31950,28595700,false
31951,29115400,false
31952,29115400,false
31953,28115200,false
31954,29651100,false
31955,27640400,false
31956,27640400,false
31957,27033000,false
31958,26278700,false
31959,26493700,false
31960,26493700,false
31961,26493700,false
31962,26535000,false
31963,26505300,false
31964,26529400,false
31965,27047000,false
31966,27051500,false
31967,26473900,false
31968,25950100,false
31969,26003200,false
31970,25471600,false
31971,25646100,false
31972,25117100,false
31973,26188100,false
31974,25254500,false
31975,25264400,false
31976,24071200,false
31977,24084200,false
31978,24721500,false
31979,24086100,false
31980,22966800,false
31981,23507400,false
31982,22984100,false
31983,23500500,false
31984,23500500,false
31985,22449500,false
31986,22792000,false
31987,22792000,false
31988,22733200,false
31989,22056400,false
31990,21458000,false
31991,21459900,false
31992,21430900,false
31993,20126000,false
31994,20679000,false
31995,19595400,false
31996,19037500,false
31997,17230400,false
31998,9724300,false
31999,8676200,false
32000,3996600,false
32001,4995100,false
32002,4995100,false
32003,5517400,false
32004,4995100,false
32005,6517700,false
32006,5995400,false
32007,6995900,false
32008,6995900,false
32009,7518200,false
32010,7994900,false
32011,2999800,false
32012,8517200,false
32013,8996700,false
32014,9519000,false
32015,2000800,false
32016,9996000,false
32017,10518300,false
32018,9996000,false
32019,10998100,false
32020,11520400,false
32021,11520400,false
32022,12517100,false
32023,12517100,false
32024,12517100,false
32025,12517100,false
32026,11994800,false
32027,13519400,false
32028,12997100,false
32029,13519400,false
32030,13519400,false
32031,14519500,false
32032,13997200,false
32033,13997200,false
32034,13997200,false
32035,15520700,false
32036,14998400,false
32037,16518600,false
32038,15996300,false
32039,16518600,false
32040,15996300,false
32041,17518200,false
32042,16995900,false
32043,16995900,false
32044,17999300,false
32045,17999300,false
32046,17999300,false
32047,17999300,false
32048,18995700,false
32049,18995700,false
32050,18995700,false
32051,18995700,false
32052,19997700,false
32053,19997700,false
32054,19997700,false
32055,21001400,false
32056,21001400,false
32057,21001400,false
32058,21997500,false
32059,22995400,false
32060,22995400,false
32061,22995400,false
32062,22995400,false
32063,23998800,false
32064,24521100,false
32065,23998800,false
32066,23998800,false
32067,24995400,false
32068,25517700,false
32069,24995400,false
32070,25996200,false
32071,25996200,false
32072,25996200,false
32073,25996200,false
32074,26996900,false
32075,27519200,false
32076,26996900,false
32077,26996900,false
32078,28018300,false
32079,28002900,false
32080,28002900,false
32081,28995200,false
32082,28995200,false
32083,30002800,false
32084,30995000,false
32085,32518100,false
32086,31995800,false
32087,31995800,false
32088,32994600,false
32089,27999500,false
32090,32994600,false
32091,34005400,false
32092,29010300,false
32093,31010400,false
32094,30011900,false
32095,35007000,false
32096,36009500,false
32097,36009500,false
32098,36009500,false
32099,37024400,false
32100,37009000,false
32101,37531300,false
32102,37995900,false
32103,37995900,false
32104,38999600,false
32105,38999600,false
32106,34001700,false
32107,34001700,false
32108,33001200,false
32109,34004500,false
32110,33005500,false
32111,34000100,false
32112,32998300,false
32113,35004900,false
32114,34003100,false
32115,34003100,false
32116,33003800,false
32117,33999700,false
32118,33999700,false
32119,34000200,false
32120,34998100,false
32121,34998100,false
32122,34001400,false
32123,34001400,false
32124,34999000,false
32125,34999000,false
32126,34999000,false
32127,33996700,false
32128,35004500,false
32129,35004500,false
32130,34004400,false
32131,34998600,false
32132,34998600,false
32133,35999100,false
32134,35999100,false
32135,35999600,false
32136,35001700,false
32137,36996100,false
32138,35998200,false
32139,35998200,false
32140,36002700,false
32141,37002300,false
32142,36999400,false
32143,36997300,false
32144,36997300,false
32145,36997300,false
32146,38000700,false
32147,37998000,false
32148,37001600,false
32149,38000600,false
32150,36998600,false
32151,38000600,false
32152,38000600,false
32153,36998400,false
32154,38002100,false
32155,38002100,false
32156,37999400,false
32157,37003300,false
32158,36005400,false
32159,37002900,false
32160,38002900,false
32161,39996900,false
32162,38002900,false
32163,36999500,false
32164,37997300,false
32165,37997300,false
32166,37997300,false
32167,38000500,false
32168,36999700,false
32169,38000500,false
32170,39001700,false
32171,37000200,false
32172,39006100,false
32173,39001000,false
32174,39001000,false
32175,37995000,false
32176,40001700,false
32177,37995000,false
32178,40001700,false
32179,37995000,false
32180,37002700,false
32181,38993900,false
32182,38001600,false
32183,36994000,false
32184,36001800,false
32185,36002000,false
32186,35003200,false
32187,36002000,false
32188,35003200,false
32189,36003000,false
32190,34992200,false
32191,37001800,false
32192,34987800,false
32193,34987800,false
32194,35990300,false
32195,36991900,false
32196,35990300,false
32197,34986300,false
32198,34986300,false
32199,36988300,false
32200,35985800,false
32201,33999400,false
32202,34986300,false
32203,33997600,false
32204,33997600,false
32205,35001300,false
32206,33000100,false
32207,33000100,false
32208,34002800,false
32209,32999500,false
32210,32999500,false
32211,32004900,false
32212,32004900,false
32213,31000100,false
32214,31997000,false
32215,31997000,false
32216,31997000,false
32217,31001100,false
32218,32001600,false
32219,30999000,false
32220,30001100,false
32221,30001100,false
32222,30001100,false
32223,31000000,false
32224,30002400,false
32225,30002400,false
32226,31004700,false
32227,31004700,false
32228,29996900,false
32229,29996900,false
32230,29996900,false
32231,30000000,false
32232,27997800,false
32233,30000000,false
32234,29999000,false
32235,28997300,false
32236,29999000,false
32237,28000800,false
32238,29006100,false
32239,29006100,false
32240,28002000,false
32241,28002000,false
32242,27001000,false
32243,27001000,false
32244,27001000,false
32245,28002300,false
32246,27999900,false
32247,26999200,false
32248,26000200,false
32249,26999200,false
32250,27002200,false
32251,28001100,false
32252,26997600,false
32253,28001100,false
32254,26994500,false
32255,27995500,false
32256,27995500,false
32257,26994500,false
32258,27994200,false
32259,25996700,false
32260,24998900,false
32261,20997100,false
32262,23998800,false
32263,26997600,false
32264,25000000,false
32265,27003300,false
32266,23001500,false
32267,22002600,false
32268,22998100,false
32269,21998300,false
32270,17998700,false
32271,19998600,false
32272,17995200,false
32273,19999800,false
32274,16002600,false
32275,23002200,false
32276,19000200,false
32277,20000700,false
32278,28000700,false
32279,32999500,false
32280,27997600,false
32281,29997500,false
32282,29997500,false
32283,35000900,false
32284,23999800,false
32285,22001900,false
32286,26003900,false
32287,38000200,false
32288,24001700,false
32289,26001300,false
32290,26000800,false
32291,30005000,false
32292,33005800,false
32293,30008100,false
32294,39007500,false
32295,37003600,false
32296,37003600,false
32297,43003200,false
32298,36004700,false
32299,38993100,false
32300,42997100,false
32301,22997400,false
32302,36997200,false
32303,24995400,false
32304,29998700,false
32305,29998700,false
32306,24998500,false
32307,28997600,false
32308,40998200,false
32309,33006200,false
32310,25006500,false
32311,42999800,false
32312,29002400,false
32313,34997800,false
32314,38005800,false
32315,47002200,false
32316,32003500,false
32317,36999400,false
32318,39999600,false
32319,44998100,false
32320,38997700,false
32321,36999100,false
32322,37999600,false
32323,41999100,false
32324,43001200,false
32325,36000000,false
32326,39998600,false
32327,45998500,false
32328,46998300,false
32329,31999600,false
32330,38000600,false
32331,45001800,false
32332,39002900,false
32333,41999200,false
32334,38999400,false
32335,35997300,false
32336,44998400,false
32337,35998000,false
32338,34999100,false
32339,40006000,false
32340,38001200,false
32341,41997100,false
32342,42999400,false
32343,40000300,false
32344,37998000,false
32345,35997300,false
32346,35997300,false
32347,40995400,false
32348,38999500,false
32349,42000700,false
32350,44000000,false
32351,43000500,false
32352,37998400,false
32353,38001100,false
32354,39997900,false
32355,38001100,false
32356,38001100,false
32357,39002600,false
32358,37002000,false
32359,38002900,false
32360,39000800,false
32361,39000800,false
32362,37999900,false
32363,38001400,false
32364,40005800,false
32365,39004900,false
32366,37999400,false
32367,38996700,false
32368,38001000,false
32369,38001000,false
32370,38001000,false
32371,36999200,false
32372,39002100,false
32373,38002900,false
32374,38999900,false
32375,35997500,false
32376,35997500,false
32377,35997500,false
32378,37002800,false
32379,36004900,false
32380,37003700,false
32381,38010800,false
32382,38010800,false
32383,37999500,false
32384,36997300,false
32385,37999500,false
32386,38004000,false
32387,37004700,false
32388,37998000,false
32389,37998000,false
32390,36995800,false
32391,34993100,false
32392,37001700,false
32393,36000600,false
32394,36000600,false
32395,36000800,false
32396,36000800,false
32397,36000800,false
32398,36994000,false
32399,36000100,false
32400,36000100,false
32401,36002900,false
32402,35001900,false
32403,35001900,false
32404,36000400,false
32405,36000400,false
32406,35000300,false
32407,36000400,false
32408,36000400,false
32409,34993500,false
32410,35001000,false
32411,35995700,false
32412,35001000,false
32413,35997000,false
32414,34993600,false
32415,33995400,false
32416,33995400,false
32417,34001000,false
32418,34001000,false
32419,34996600,false
32420,34001000,false
32421,34004400,false
32422,34004400,false
32423,34004400,false
32424,33997300,false
32425,33997300,false
32426,31996700,false
32427,32999700,false
32428,35002300,false
32429,34004700,false
32430,33001700,false
32431,33001700,false
32432,32999100,false
32433,35000900,false
32434,33997900,false
32435,33001800,false
32436,33999500,false
32437,32004700,false
32438,34004700,false
32439,32998500,false
32440,32998500,false
32441,32999200,false
32442,32999200,false
32443,34999200,false
32444,32000100,false
32445,32000100,false
32446,31999300,false
32447,33999700,false
32448,31999300,false
32449,33004200,false
32450,32004400,false
32451,32004400,false
32452,32004400,false
32453,32008600,false
32454,32008600,false
32455,32008600,false
32456,31007100,false
32457,31999500,false
32458,31999500,false
32459,33001000,false
32460,31001600,false
32461,32003900,false
32462,30998900,false
32463,30998900,false
32464,33000600,false
32465,31995600,false
32466,31000300,false
32467,32001000,false
32468,31000200,false
32469,31000200,false
32470,31000200,false
32471,30999100,false
32472,30999100,false
32473,30999100,false
32474,31005200,false
32475,31005200,false
32476,31005200,false
32477,31997800,false
32478,29991900,false
32479,31997100,false
32480,30990000,false
32481,34001200,false
32482,29994200,false
32483,31000900,false
32484,31000900,false
32485,29000900,false
32486,29998000,false
32487,34994200,false
32488,32000400,false
32489,33007100,false
32490,31007100,false
32491,31998800,false
32492,31995500,false
32493,31995500,false
32494,32993800,false
32495,32993800,false
32496,32997700,false
32497,32004500,false
32498,33996000,false
32499,31002100,false
32500,33002200,false
32501,31999800,false
32502,31999800,false
32503,32000900,false
32504,34001800,false
32505,33001300,false
32506,32001200,false
32507,30999000,false
32508,33002800,false
32509,32000600,false
32510,31004600,false
32511,33002800,false
32512,32000000,false
32513,34998300,false
32514,29993900,false
32515,33001900,false
32516,34003100,false
32517,34999100,false
32518,31002000,false
32519,33001900,false
32520,31002000,false
32521,29997800,false
32522,33998900,false
32523,30994000,false
32524,33997800,false
32525,33002800,false
32526,32997500,false
32527,37003600,false
32528,34002500,false
32529,34997500,false
32530,34001600,false
32531,37006500,false
32532,33005400,false
32533,34994500,false
32534,32997900,false
32535,31995000,false
32536,31995000,false
32537,32995300,false
32538,32995300,false
32539,36002000,false
32540,35001600,false
32541,33004200,false
32542,34005500,false
32543,34005500,false
32544,34005500,false
32545,34005500,false
32546,34000400,false
32547,32995500,false
32548,32995500,false
32549,35005200,false
32550,34000300,false
32551,32995500,false
32552,33990500,false
32553,34995300,false
32554,36000200,false
32555,34004800,false
32556,34004800,false
32557,34997200,false
32558,34997900,false
32559,35990300,false
32560,34001500,false
32561,33000800,false
32562,36000500,false
32563,34003100,false
32564,35003800,false
32565,35003200,false
32566,36003900,false
32567,34003200,false
32568,39003600,false
32569,37004600,false
32570,37000100,false
32571,38997500,false
32572,36000100,false
32573,34997000,false
32574,36001200,false
32575,36001200,false
32576,37004300,false
32577,35004300,false
32578,35004300,false
32579,34006200,false
32580,35008000,false
32581,34006800,false
32582,34006800,false
32583,35000800,false
32584,36002000,false
32585,35000800,false
32586,34003700,false
32587,35002000,false
32588,33992900,false
32589,33992900,false
32590,34004500,false
